Dicloxacillin  [H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1Cl)C(O)=O  DB00485  https://go.drugbank.com/drugs/DB00485  approved; investigational; vet_approved  -442.509
Nabilone  [H][C@@]12CC(=O)CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC  DB00486  https://go.drugbank.com/drugs/DB00486  approved; investigational  -466.608
Pefloxacin  CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1  DB00487  https://go.drugbank.com/drugs/DB00487  approved  -659.432
Altretamine  CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C  DB00488  https://go.drugbank.com/drugs/DB00488  approved  -703.922
Sotalol  CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1  DB00489  https://go.drugbank.com/drugs/DB00489  approved  -570.406
Buspirone  O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1  DB00490  https://go.drugbank.com/drugs/DB00490  approved; investigational  -623.208
Miglitol  OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO  DB00491  https://go.drugbank.com/drugs/DB00491  approved  -637.94
Cefotaxime  [H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O  DB00493  https://go.drugbank.com/drugs/DB00493  approved  -460.192
Entacapone  CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N  DB00494  https://go.drugbank.com/drugs/DB00494  approved; investigational  -659.754
Zidovudine  CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O  DB00495  https://go.drugbank.com/drugs/DB00495  approved  -627.864
Darifenacin  NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1  DB00496  https://go.drugbank.com/drugs/DB00496  approved; investigational  -652.958
Oxycodone  COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C  DB00497  https://go.drugbank.com/drugs/DB00497  approved; illicit; investigational  -628.184
Phenindione  O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1  DB00498  https://go.drugbank.com/drugs/DB00498  approved; investigational  -632.366
Flutamide  CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F  DB00499  https://go.drugbank.com/drugs/DB00499  approved; investigational  -587.938
Tolmetin  CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1  DB00500  https://go.drugbank.com/drugs/DB00500  approved  -593.096
Cimetidine  CN\C(NCCSCC1=C(C)NC=N1)=N\C#N  DB00501  https://go.drugbank.com/drugs/DB00501  approved; investigational  -657.367
Haloperidol  OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1  DB00502  https://go.drugbank.com/drugs/DB00502  approved  -698.779
Levallorphan  [H][C@@]12CCCC[C@@]11CCN(CC=C)[C@@H]2CC2=C1C=C(O)C=C2  DB00504  https://go.drugbank.com/drugs/DB00504  approved  -666.065
Nitazoxanide  CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O  DB00507  https://go.drugbank.com/drugs/DB00507  approved; investigational; vet_approved  -716.428
Triflupromazine  CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F  DB00508  https://go.drugbank.com/drugs/DB00508  approved; vet_approved  -633.755
Dextrothyroxine  N[C@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O  DB00509  https://go.drugbank.com/drugs/DB00509  approved; investigational  -632.909
Aminocaproic acid  NCCCCCC(O)=O  DB00513  https://go.drugbank.com/drugs/DB00513  approved; investigational  -648.374
Dextromethorphan  [H][C@]12CCCC[C@]11CCN(C)[C@H]2CC2=C1C=C(OC)C=C2  DB00514  https://go.drugbank.com/drugs/DB00514  approved  -637.152
Albendazole  CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2  DB00518  https://go.drugbank.com/drugs/DB00518  approved; vet_approved  -585.33
Trandolapril  [H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O  DB00519  https://go.drugbank.com/drugs/DB00519  approved  -573.171
Carteolol  CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2  DB00521  https://go.drugbank.com/drugs/DB00521  approved  -646.529
Alitretinoin  C\C(\C=C\C1=C(C)CCCC1(C)C)=C\C=C\C(\C)=C\C(O)=O  DB00523  https://go.drugbank.com/drugs/DB00523  approved; investigational  -638.902
Metolazone  CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O  DB00524  https://go.drugbank.com/drugs/DB00524  approved  -615.674
Tolnaftate  CN(C(=S)OC1=CC2=CC=CC=C2C=C1)C1=CC=CC(C)=C1  DB00525  https://go.drugbank.com/drugs/DB00525  approved; investigational; vet_approved  -654.536
Cinchocaine  CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC  DB00527  https://go.drugbank.com/drugs/DB00527  approved; vet_approved  -616.558
Lercanidipine  COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=C1  DB00528  https://go.drugbank.com/drugs/DB00528  approved; investigational  -502.457
Foscarnet  OC(=O)P(O)(O)=O  DB00529  https://go.drugbank.com/drugs/DB00529  approved  -642.925
Erlotinib  COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2  DB00530  https://go.drugbank.com/drugs/DB00530  approved; investigational  -646.777
Cyclophosphamide  ClCCN(CCCl)P1(=O)NCCCO1  DB00531  https://go.drugbank.com/drugs/DB00531  approved; investigational  -633.551
Mephenytoin  CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1  DB00532  https://go.drugbank.com/drugs/DB00532  approved; investigational; withdrawn  -636.387
Rofecoxib  CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1  DB00533  https://go.drugbank.com/drugs/DB00533  approved; investigational; withdrawn  -634.668
Cefdinir  [H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/O)\C1=CSC(N)=N1)C(O)=O  DB00535  https://go.drugbank.com/drugs/DB00535  approved  -633.22
Guanidine  NC(N)=N  DB00536  https://go.drugbank.com/drugs/DB00536  approved  -694.081
Ciprofloxacin  OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O  DB00537  https://go.drugbank.com/drugs/DB00537  approved; investigational  -628.749
Toremifene  CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1  DB00539  https://go.drugbank.com/drugs/DB00539  approved; investigational  -588.762
Nortriptyline  CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12  DB00540  https://go.drugbank.com/drugs/DB00540  approved  -633.623
Benazepril  [H][C@@]1(CCC2=CC=CC=C2N(CC(O)=O)C1=O)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC  DB00542  https://go.drugbank.com/drugs/DB00542  approved; investigational  -637.543
Amoxapine  ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1  DB00543  https://go.drugbank.com/drugs/DB00543  approved  -629.905
Fluorouracil  FC1=CNC(=O)NC1=O  DB00544  https://go.drugbank.com/drugs/DB00544  approved  -704.191
Pyridostigmine  CN(C)C(=O)OC1=C[N+](C)=CC=C1  DB00545  https://go.drugbank.com/drugs/DB00545  approved; investigational  -628.603
Desoximetasone  [H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C  DB00547  https://go.drugbank.com/drugs/DB00547  approved  -637.751
Azelaic acid  OC(=O)CCCCCCCC(O)=O  DB00548  https://go.drugbank.com/drugs/DB00548  approved  -698.154
Zafirlukast  COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C  DB00549  https://go.drugbank.com/drugs/DB00549  approved; investigational  -327.09
Propylthiouracil  CCCC1=CC(=O)NC(=S)N1  DB00550  https://go.drugbank.com/drugs/DB00550  approved; investigational  -627.812
Acetohydroxamic acid  CC(=O)NO  DB00551  https://go.drugbank.com/drugs/DB00551  approved  -650.635
Pentostatin  OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC[C@H]2O  DB00552  https://go.drugbank.com/drugs/DB00552  approved; investigational  -633.851
Methoxsalen  COC1=C2OC(=O)C=CC2=CC2=C1OC=C2  DB00553  https://go.drugbank.com/drugs/DB00553  approved  -650.816
Piroxicam  CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O  DB00554  https://go.drugbank.com/drugs/DB00554  approved; investigational  -622.349
Lamotrigine  NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1  DB00555  https://go.drugbank.com/drugs/DB00555  approved; investigational  -631.919
Perflutren  FC(F)(F)C(F)(F)C(F)(F)F  DB00556  https://go.drugbank.com/drugs/DB00556  approved  -640.587
Hydroxyzine  OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1  DB00557  https://go.drugbank.com/drugs/DB00557  approved  -627.312
Zanamivir  [H][C@]1(OC(=C[C@H](N=C(N)N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO  DB00558  https://go.drugbank.com/drugs/DB00558  approved; investigational  -652.015
Bosentan  COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1  DB00559  https://go.drugbank.com/drugs/DB00559  approved; investigational  -664.389
Doxapram  CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1  DB00561  https://go.drugbank.com/drugs/DB00561  approved; vet_approved  -637.917
Benzthiazide  NS(=O)(=O)C1=CC2=C(C=C1Cl)N=C(CSCC1=CC=CC=C1)NS2(=O)=O  DB00562  https://go.drugbank.com/drugs/DB00562  approved  -558.086
Methotrexate  [H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)N(C)CC1=NC2=C(N)NC(=N)N=C2N=C1)C(O)=O  DB00563  https://go.drugbank.com/drugs/DB00563  approved  -560.568
Carbamazepine  NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12  DB00564  https://go.drugbank.com/drugs/DB00564  approved; investigational  -637.273
Succimer  OC(=O)[C@@H](S)[C@@H](S)C(O)=O  DB00566  https://go.drugbank.com/drugs/DB00566  approved  -628.476
Cephalexin  [H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O  DB00567  https://go.drugbank.com/drugs/DB00567  approved; investigational; vet_approved  -635.328
Cinnarizine  C(C=CC1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1  DB00568  https://go.drugbank.com/drugs/DB00568  approved; investigational  -624.545
Propranolol  CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2  DB00571  https://go.drugbank.com/drugs/DB00571  approved; investigational  -631.065
Fenoprofen  CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1  DB00573  https://go.drugbank.com/drugs/DB00573  approved  -632.393
Fenfluramine  CCNC(C)CC1=CC=CC(=C1)C(F)(F)F  DB00574  https://go.drugbank.com/drugs/DB00574  approved; illicit; investigational; withdrawn  -642.983
Clonidine  ClC1=CC=CC(Cl)=C1NC1=NCCN1  DB00575  https://go.drugbank.com/drugs/DB00575  approved  -629.72
Sulfamethizole  CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1  DB00576  https://go.drugbank.com/drugs/DB00576  approved; investigational; vet_approved  -633.583
Valaciclovir  CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O  DB00577  https://go.drugbank.com/drugs/DB00577  approved; investigational  -622.607
Carbenicillin  [H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(O)=O)C1=CC=CC=C1)C(O)=O  DB00578  https://go.drugbank.com/drugs/DB00578  approved; investigational  -651.878
Mazindol  OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(Cl)C=C1  DB00579  https://go.drugbank.com/drugs/DB00579  approved; investigational  -634.227
Valdecoxib  CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O  DB00580  https://go.drugbank.com/drugs/DB00580  approved; investigational; withdrawn  -562.329
Lactulose  OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O  DB00581  https://go.drugbank.com/drugs/DB00581  approved  -709.775
Voriconazole  C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1  DB00582  https://go.drugbank.com/drugs/DB00582  approved  -554.545
Levocarnitine  C[N+](C)(C)C[C@H](O)CC([O-])=O  DB00583  https://go.drugbank.com/drugs/DB00583  approved; investigational  -630.765
Enalapril  CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O  DB00584  https://go.drugbank.com/drugs/DB00584  approved; vet_approved  -572.711
Nizatidine  CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O  DB00585  https://go.drugbank.com/drugs/DB00585  approved  -643.147
Diclofenac  OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl  DB00586  https://go.drugbank.com/drugs/DB00586  approved; vet_approved  -635.98
Fluticasone propionate  [H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C  DB00588  https://go.drugbank.com/drugs/DB00588  approved  -698.416
Lisuride  [H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@@H](CN2C)NC(=O)N(CC)CC  DB00589  https://go.drugbank.com/drugs/DB00589  approved; investigational  -649.839
Doxazosin  COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1  DB00590  https://go.drugbank.com/drugs/DB00590  approved  -538.344
Fluocinolone acetonide  [H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO  DB00591  https://go.drugbank.com/drugs/DB00591  approved; investigational; vet_approved  -648.462
Piperazine  C1CNCCN1  DB00592  https://go.drugbank.com/drugs/DB00592  approved; vet_approved  -630.609
Ethosuximide  CCC1(C)CC(=O)NC1=O  DB00593  https://go.drugbank.com/drugs/DB00593  approved  -643.157
Amiloride  NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N  DB00594  https://go.drugbank.com/drugs/DB00594  approved  -630.022
Ulobetasol  [H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C  DB00596  https://go.drugbank.com/drugs/DB00596  approved  -647.636
Labetalol  CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1  DB00598  https://go.drugbank.com/drugs/DB00598  approved  -645.424
Thiopental  CCCC(C)C1(CC)C(=O)NC(=S)NC1=O  DB00599  https://go.drugbank.com/drugs/DB00599  approved; vet_approved  -709.922
Monobenzone  OC1=CC=C(OCC2=CC=CC=C2)C=C1  DB00600  https://go.drugbank.com/drugs/DB00600  approved  -637.061
Linezolid  CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1  DB00601  https://go.drugbank.com/drugs/DB00601  approved; investigational  -631.953
Medroxyprogesterone acetate  [H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C  DB00603  https://go.drugbank.com/drugs/DB00603  approved; investigational  -559.296
Cisapride  CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC  DB00604  https://go.drugbank.com/drugs/DB00604  approved; investigational; withdrawn  -389.81
Sulindac  CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O  DB00605  https://go.drugbank.com/drugs/DB00605  approved; investigational  -605.523
Cyclothiazide  NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2  DB00606  https://go.drugbank.com/drugs/DB00606  approved  -631.951
Nafcillin  [H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O  DB00607  https://go.drugbank.com/drugs/DB00607  approved; investigational  -470.24
Chloroquine  CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12  DB00608  https://go.drugbank.com/drugs/DB00608  approved; investigational; vet_approved  -652.432
Ethionamide  CCC1=NC=CC(=C1)C(N)=S  DB00609  https://go.drugbank.com/drugs/DB00609  approved  -658.464
Metaraminol  C[C@H](N)[C@H](O)C1=CC(O)=CC=C1  DB00610  https://go.drugbank.com/drugs/DB00610  approved; investigational  -655.937
Butorphanol  [H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1  DB00611  https://go.drugbank.com/drugs/DB00611  approved; illicit; vet_approved  -646.954
Bisoprolol  CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1  DB00612  https://go.drugbank.com/drugs/DB00612  approved  -639.265
Amodiaquine  CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1  DB00613  https://go.drugbank.com/drugs/DB00613  approved; investigational  -653.079
Paramethadione  CCC1(C)OC(=O)N(C)C1=O  DB00617  https://go.drugbank.com/drugs/DB00617  approved  -628.079
Imatinib  CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1  DB00619  https://go.drugbank.com/drugs/DB00619  approved  -634.094
Triamcinolone  [H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C  DB00620  https://go.drugbank.com/drugs/DB00620  approved; vet_approved  -628.659
Oxandrolone  [H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)OC[C@]12C  DB00621  https://go.drugbank.com/drugs/DB00621  approved; investigational  -599.484
Nicardipine  COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1  DB00622  https://go.drugbank.com/drugs/DB00622  approved; investigational  -525.295
Fluphenazine  OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1  DB00623  https://go.drugbank.com/drugs/DB00623  approved  -635.142
Testosterone  C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O  DB00624  https://go.drugbank.com/drugs/DB00624  approved; investigational  -638.36
Efavirenz  FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1  DB00625  https://go.drugbank.com/drugs/DB00625  approved; investigational  -694.84
Niacin  OC(=O)C1=CN=CC=C1  DB00627  https://go.drugbank.com/drugs/DB00627  approved; investigational; nutraceutical  -654.982
Clorazepic acid  OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2  DB00628  https://go.drugbank.com/drugs/DB00628  approved; illicit  -653.62
Guanabenz  NC(N)=NN=CC1=C(Cl)C=CC=C1Cl  DB00629  https://go.drugbank.com/drugs/DB00629  approved; investigational  -642.586
Alendronic acid  NCCCC(O)(P(O)(O)=O)P(O)(O)=O  DB00630  https://go.drugbank.com/drugs/DB00630  approved  -629.013
Clofarabine  [H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12  DB00631  https://go.drugbank.com/drugs/DB00631  approved; investigational  -654.791
Dexmedetomidine  C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1  DB00633  https://go.drugbank.com/drugs/DB00633  approved; vet_approved  -632.754
Sulfacetamide  CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1  DB00634  https://go.drugbank.com/drugs/DB00634  approved  -650.454
Prednisone  [H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C  DB00635  https://go.drugbank.com/drugs/DB00635  approved; vet_approved  -660.904
Clofibrate  CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1  DB00636  https://go.drugbank.com/drugs/DB00636  approved; investigational  -661.266
Astemizole  COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1  DB00637  https://go.drugbank.com/drugs/DB00637  approved; withdrawn  -716.458
Butoconazole  ClC1=CC=C(CCC(CN2C=CN=C2)SC2=C(Cl)C=CC=C2Cl)C=C1  DB00639  https://go.drugbank.com/drugs/DB00639  approved  -601.353
Adenosine  NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1  DB00640  https://go.drugbank.com/drugs/DB00640  approved; investigational  -643.842
Simvastatin  [H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC  DB00641  https://go.drugbank.com/drugs/DB00641  approved  -619.102
Pemetrexed  NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N1  DB00642  https://go.drugbank.com/drugs/DB00642  approved; investigational  -547.691
Mebendazole  COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1  DB00643  https://go.drugbank.com/drugs/DB00643  approved; vet_approved  -612.306
Dyclonine  CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1  DB00645  https://go.drugbank.com/drugs/DB00645  approved  -521.608
Dextropropoxyphene  CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1  DB00647  https://go.drugbank.com/drugs/DB00647  approved; illicit; investigational; withdrawn  -658.866
Mitotane  ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl  DB00648  https://go.drugbank.com/drugs/DB00648  approved  -665.139
Stavudine  CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O  DB00649  https://go.drugbank.com/drugs/DB00649  approved; investigational  -584.491
Leucovorin  [H]C(=O)N1C(CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)NC(N)=N2  DB00650  https://go.drugbank.com/drugs/DB00650  approved  -643.734
Dyphylline  CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O  DB00651  https://go.drugbank.com/drugs/DB00651  approved  -653.226
Pentazocine  C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C  DB00652  https://go.drugbank.com/drugs/DB00652  approved; vet_approved  -583.557
Latanoprost  CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCC1=CC=CC=C1  DB00654  https://go.drugbank.com/drugs/DB00654  approved; investigational  -625.912
Estrone  [H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3  DB00655  https://go.drugbank.com/drugs/DB00655  approved  -699.308
Trazodone  ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1  DB00656  https://go.drugbank.com/drugs/DB00656  approved; investigational  -608.558
Mecamylamine  CNC1(C)C2CCC(C2)C1(C)C  DB00657  https://go.drugbank.com/drugs/DB00657  approved; investigational  -633.429
Acamprosate  CC(=O)NCCCS(O)(=O)=O  DB00659  https://go.drugbank.com/drugs/DB00659  approved; investigational  -627.583
Metaxalone  CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1  DB00660  https://go.drugbank.com/drugs/DB00660  approved  -617.871
Verapamil  COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1  DB00661  https://go.drugbank.com/drugs/DB00661  approved  -706.321
Trimethobenzamide  COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1  DB00662  https://go.drugbank.com/drugs/DB00662  approved; investigational  -634.214
Flumethasone  [H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C  DB00663  https://go.drugbank.com/drugs/DB00663  approved; vet_approved  -641.107
Sulfametopyrazine  COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1  DB00664  https://go.drugbank.com/drugs/DB00664  approved; withdrawn  -635.033
Nilutamide  CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F  DB00665  https://go.drugbank.com/drugs/DB00665  approved; investigational  -638.319
Epinephrine  CNC[C@H](O)C1=CC(O)=C(O)C=C1  DB00668  https://go.drugbank.com/drugs/DB00668  approved; vet_approved  -622.193
Sumatriptan  CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1  DB00669  https://go.drugbank.com/drugs/DB00669  approved; investigational  -648.703
Pirenzepine  CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1  DB00670  https://go.drugbank.com/drugs/DB00670  approved  -625.913
Cefixime  [H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\C1=CSC(N)=N1)C(O)=O  DB00671  https://go.drugbank.com/drugs/DB00671  approved; investigational  -474.844
Chlorpropamide  CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1  DB00672  https://go.drugbank.com/drugs/DB00672  approved; investigational  -610.422
Aprepitant  C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F  DB00673  https://go.drugbank.com/drugs/DB00673  approved; investigational  -632.284
Galantamine  [H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3  DB00674  https://go.drugbank.com/drugs/DB00674  approved  -655.506
